time,coin,surge,val_24h_eok,chg_24h,spread_pct,depth_imb,bid_wall,ask_wall,buy_ratio
2026-06-30 23:46:48,AGLD,86.3,34,+1.1,0.6969,-0.4899,0.3175,0.4184,0.7234
2026-06-30 23:46:48,CARV,74.7,16,-3.1,0.3819,-0.6745,0.4497,0.1998,0.5662
2026-06-30 23:46:48,ZRC,71.2,53,-1.6,0.0665,0.2275,0.3205,0.3685,0.2672
2026-06-30 23:46:48,HUNT,53.8,6,-7.8,1.6667,0.525,0.1934,0.4694,0.3448
2026-06-30 23:46:48,BICO,46.0,22,-12.9,0.4959,-0.2748,0.3751,0.216,0.8581
2026-06-30 23:46:48,ELF,34.0,3,-6.3,0.0112,-0.7975,0.4451,0.3736,0.4197
2026-06-30 23:46:48,MLK,26.3,6,-1.7,0.1741,0.4202,0.5466,0.6623,0.4847
2026-07-01 00:17:23,CSPR,223.5,101,+12.4,0.0322,-0.1062,0.2925,0.515,0.3098
2026-07-01 00:17:23,MANTA,145.3,66,-19.1,0.9756,-0.2175,0.3899,0.3728,0.2173
2026-07-01 00:17:23,POWR,107.8,24,-8.6,0.1441,-0.2611,0.3967,0.602,0.4772
2026-07-01 00:17:23,TAIKO,90.1,47,+0.7,0.7168,0.2688,0.1668,0.2086,0.3991
2026-07-01 00:17:23,AGLD,85.8,33,+3.2,0.6849,-0.4366,0.3093,0.4948,0.7575
2026-07-01 00:17:23,CARV,74.8,16,-2.8,0.1717,-0.3815,0.2461,0.2917,0.813
2026-07-01 00:17:23,ZRC,67.8,50,-13.8,1.5842,-0.0783,0.272,0.274,0.2284
2026-07-01 00:17:23,HUNT,53.8,6,-6.2,1.6667,0.465,0.2208,0.4822,0.398
2026-07-01 00:17:23,BICO,46.8,22,-14.5,0.3751,-0.0625,0.2124,0.1892,0.2762
2026-07-01 00:17:23,ELF,33.2,3,-6.4,1.0279,-0.2367,0.6958,0.3746,0.2746
2026-07-01 00:17:23,MLK,25.4,6,-3.5,0.5814,-0.1411,0.3593,0.5943,0.2461
2026-07-01 00:47:42,CSPR,228.2,103,+7.8,0.0335,0.3802,0.1987,0.5315,0.0783
2026-07-01 00:47:42,MANTA,144.4,66,-19.8,1.9802,-0.4568,0.6698,0.371,0.0527
2026-07-01 00:47:42,POWR,106.2,23,-10.3,0.4033,-0.4288,0.4027,0.4464,0.954
2026-07-01 00:47:42,TAIKO,92.9,49,-0.7,0.7326,0.1165,0.165,0.3898,0.0844
2026-07-01 00:47:42,AGLD,79.7,31,-6.6,0.3515,-0.456,0.2927,0.3898,0.6938
2026-07-01 00:47:42,CARV,74.5,16,-2.5,0.3784,-0.08,0.478,0.2072,0.6929
2026-07-01 00:47:42,ZRC,60.6,45,-12.6,0.7752,0.6113,0.3007,0.3517,0.7351
2026-07-01 00:47:42,HUNT,51.8,6,-7.6,1.6667,0.4106,0.2665,0.4822,0.398
2026-07-01 00:47:42,BICO,45.7,21,-14.2,0.1662,-0.1637,0.2373,0.1518,0.582
2026-07-01 00:47:42,ELF,32.8,3,-7.3,2.2986,-0.3476,0.5763,0.3111,0.3763
2026-07-01 00:47:42,MLK,21.1,5,-3.1,0.6162,0.1646,0.4083,0.5301,0.2992
2026-07-01 01:02:51,GLM,20.0,8,+8.8,0.627,-0.3057,0.5306,0.3575,0.9431
2026-07-01 01:18:00,CSPR,228.5,104,+8.2,0.8043,-0.1728,0.1791,0.2599,0.1808
2026-07-01 01:18:00,MANTA,141.7,65,-19.8,0.995,-0.7199,0.6954,0.4968,0.6113
2026-07-01 01:18:00,POWR,103.9,23,-9.3,0.3311,-0.2068,0.1951,0.4649,0.6274
2026-07-01 01:18:00,TAIKO,93.8,49,-2.2,0.7491,0.4051,0.1529,0.3784,0.2779
2026-07-01 01:18:00,CARV,75.5,16,-3.7,0.6148,-0.7327,0.6963,0.2671,0.2804
2026-07-01 01:18:00,AGLD,72.6,28,-4.3,0.3527,-0.4538,0.2854,0.3611,0.5998
2026-07-01 01:18:00,ZRC,54.5,41,-14.8,0.3831,0.4003,0.403,0.3176,0.5233
2026-07-01 01:18:00,HUNT,51.6,5,-7.6,2.4896,0.5095,0.2182,0.5077,0.4047
2026-07-01 01:18:00,BICO,45.5,21,-15.1,0.3721,-0.2974,0.2585,0.1416,0.7104
2026-07-01 01:18:00,ELF,32.7,3,-7.0,2.434,-0.6624,0.6945,0.4846,0.4888
2026-07-01 01:18:00,MLK,21.0,5,-3.5,0.8463,0.2242,0.3472,0.575,0.3853
2026-07-01 01:33:10,GLM,20.5,8,+10.2,1.227,-0.3895,0.3361,0.2002,0.7267
2026-07-01 01:48:20,CSPR,229.2,104,+8.3,1.6,-0.4901,0.2067,0.2784,0.8021
2026-07-01 01:48:20,MANTA,138.9,63,-17.7,0.9852,-0.6465,0.4895,0.6205,0.6392
2026-07-01 01:48:20,POWR,103.7,23,-9.0,0.5053,-0.1472,0.2838,0.4826,0.7511
2026-07-01 01:48:20,TAIKO,93.8,49,+0.0,1.4815,0.3158,0.1503,0.379,0.3123
2026-07-01 01:48:20,CARV,75.9,16,-3.3,0.6511,-0.4648,0.4536,0.1541,0.7929
2026-07-01 01:48:20,AGLD,69.7,27,-6.6,0.3552,-0.3975,0.3656,0.4109,0.1325
2026-07-01 01:48:20,ZRC,53.1,39,-10.7,0.7099,-0.0644,0.5012,0.4308,0.0728
2026-07-01 01:48:20,HUNT,51.4,5,-7.6,2.4896,0.4964,0.2143,0.5077,0.4047
2026-07-01 01:48:20,BICO,44.7,21,-14.2,0.2481,-0.33,0.3136,0.1603,0.7639
2026-07-01 01:48:20,ELF,32.4,3,-6.2,2.2472,-0.6422,0.6945,0.5048,0.4888
2026-07-01 01:48:20,MLK,20.9,5,-3.8,0.8468,-0.2293,0.4085,0.644,0.2608
2026-07-01 02:03:29,GLM,23.4,9,+20.3,0.5634,-0.4706,0.2399,0.5035,0.3033
2026-07-01 02:18:38,CSPR,229.4,104,+7.7,1.6938,-0.3628,0.2409,0.3368,1.0
2026-07-01 02:18:38,MANTA,135.1,62,-16.5,0.995,-0.7003,0.6936,0.4906,0.2548
2026-07-01 02:18:38,POWR,103.2,23,-10.3,0.0725,-0.2714,0.3052,0.4712,0.6043
2026-07-01 02:18:38,TAIKO,93.8,49,+2.2,0.7326,0.183,0.1962,0.3313,0.4571
2026-07-01 02:18:38,CARV,75.5,16,-4.5,0.4579,-0.2238,0.3414,0.1513,1.0
2026-07-01 02:18:38,AGLD,68.1,26,-9.2,0.7168,-0.37,0.3235,0.4834,0.3825
2026-07-01 02:18:38,HUNT,51.4,5,-7.6,1.6667,0.4423,0.2195,0.4297,0.3104
2026-07-01 02:18:38,ZRC,51.2,38,-4.6,0.0647,0.3118,0.2079,0.4092,0.1675
2026-07-01 02:18:38,BICO,43.5,20,-16.9,0.3766,-0.0008,0.3804,0.1281,0.4885
2026-07-01 02:18:38,ELF,32.4,3,-7.1,2.423,-0.6101,0.6908,0.5749,0.4888
2026-07-01 02:18:38,MLK,20.9,5,-3.0,0.1346,-0.4481,0.4558,0.4763,0.1806
2026-07-01 02:33:49,GLM,31.7,12,+16.1,0.5797,-0.5834,0.2669,0.1673,0.4607
2026-07-01 02:49:15,CSPR,229.8,104,+5.3,0.1028,-0.2813,0.2793,0.6038,0.3195
2026-07-01 02:49:15,MANTA,135.3,62,-16.5,0.995,-0.873,0.2182,0.4655,0.1595
2026-07-01 02:49:15,POWR,103.2,23,-10.6,0.5684,-0.2925,0.3174,0.3393,0.4391
2026-07-01 02:49:15,TAIKO,93.7,49,+3.8,1.4599,0.2145,0.1973,0.3433,0.5559
2026-07-01 02:49:15,CARV,75.6,16,-4.2,0.3619,-0.3173,0.4369,0.2112,0.6268
2026-07-01 02:49:15,AGLD,66.4,26,-6.3,0.3578,-0.3435,0.3203,0.5091,0.4166
2026-07-01 02:49:15,HUNT,51.1,5,-9.8,1.6667,0.4407,0.221,0.431,0.3136
2026-07-01 02:49:15,ZRC,50.8,38,-6.3,1.642,-0.275,0.2511,0.291,0.2997
2026-07-01 02:49:15,BICO,43.2,20,-16.1,0.5418,0.0421,0.4027,0.1475,0.6271
2026-07-01 02:49:15,ELF,32.3,3,-4.0,0.011,-0.4212,0.452,0.615,0.3184
2026-07-01 02:49:15,MLK,20.8,5,-3.3,0.2882,-0.204,0.3667,0.599,0.1814
2026-07-01 03:04:25,GLM,35.1,13,+18.1,1.1429,-0.1117,0.44,0.1908,0.6424
2026-07-01 03:19:43,CSPR,229.9,104,+7.7,1.4189,-0.3054,0.2074,0.5524,0.7517
2026-07-01 03:19:43,MANTA,134.8,61,-16.0,0.995,-0.829,0.5665,0.4663,0.5898
2026-07-01 03:19:43,POWR,103.2,23,-10.3,0.2467,-0.2112,0.1987,0.3984,0.5956
2026-07-01 03:19:43,TAIKO,93.6,49,+0.0,1.4599,0.1748,0.1984,0.318,0.558
2026-07-01 03:19:43,CARV,75.4,16,-2.9,0.3603,0.0205,0.6014,0.1751,0.5806
2026-07-01 03:19:43,AGLD,63.2,25,-9.2,0.363,-0.476,0.3115,0.3493,0.579
2026-07-01 03:19:43,HUNT,51.2,5,-9.2,1.6667,0.5881,0.2151,0.6621,0.3695
2026-07-01 03:19:43,ZRC,50.6,38,-4.9,1.1858,-0.5072,0.4395,0.4134,0.2597
2026-07-01 03:19:43,BICO,42.8,20,-15.6,0.3299,0.4388,0.6532,0.154,0.444
2026-07-01 03:19:43,ELF,31.5,3,-3.9,2.2457,-0.4103,0.389,0.5432,0.33
2026-07-01 03:19:43,MLK,20.8,5,-3.9,0.7697,-0.5393,0.5364,0.4864,0.184
2026-07-01 03:34:55,GLM,37.2,14,+16.3,1.1696,-0.141,0.2927,0.2422,0.5203
2026-07-01 03:50:04,CSPR,230.2,104,+4.2,0.5493,0.5027,0.2253,0.4092,0.4072
2026-07-01 03:50:04,MANTA,135.1,62,-18.1,0.1613,-0.6084,0.2374,0.1988,0.2058
2026-07-01 03:50:04,POWR,103.6,23,-10.8,0.4926,0.0013,0.2575,0.505,0.6367
2026-07-01 03:50:04,TAIKO,93.6,49,+2.2,0.7326,0.2284,0.194,0.36,0.5275
2026-07-01 03:50:04,CARV,75.9,16,-3.9,0.4786,0.0893,0.6235,0.2309,0.3797
2026-07-01 03:50:04,AGLD,62.1,24,-11.6,0.7246,-0.3536,0.3229,0.4828,0.602
2026-07-01 03:50:04,HUNT,51.2,5,-9.8,1.6667,0.6012,0.2065,0.6621,0.3695
2026-07-01 03:50:04,ZRC,50.3,37,-4.7,0.3295,-0.6552,0.4541,0.3136,0.4847
2026-07-01 03:50:04,BICO,42.8,20,-16.4,0.3706,0.5937,0.5695,0.2181,0.6621
2026-07-01 03:50:04,ELF,30.3,3,-4.5,1.9361,-0.2787,0.3728,0.7012,0.2842
2026-07-01 03:50:04,MLK,20.8,5,-3.9,0.6337,-0.565,0.4647,0.3915,0.1862
2026-07-01 04:05:15,GLM,40.2,15,+15.0,1.7699,-0.0754,0.3909,0.2661,0.4039
2026-07-01 04:20:23,CSPR,230.2,104,+6.8,2.1911,-0.5855,0.2797,0.479,0.5143
2026-07-01 04:20:23,MANTA,131.1,60,-14.8,0.3476,-0.5962,0.4507,0.1644,0.158
2026-07-01 04:20:23,POWR,102.8,23,-10.2,0.4068,-0.3075,0.3841,0.3965,0.6367
2026-07-01 04:20:23,TAIKO,93.8,49,+4.5,1.4184,0.0689,0.2121,0.2945,0.6291
2026-07-01 04:20:23,CARV,75.8,16,-4.2,0.0575,0.0979,0.6099,0.2298,0.3674
2026-07-01 04:20:23,AGLD,59.3,23,-11.6,0.3617,-0.3025,0.2518,0.4221,0.602
2026-07-01 04:20:23,HUNT,51.2,5,-9.2,1.6667,0.6013,0.2065,0.6621,0.3695
2026-07-01 04:20:23,ZRC,50.1,37,-3.4,1.1151,-0.6023,0.6712,0.2497,1.0
2026-07-01 04:20:23,BICO,42.8,20,-16.9,0.2914,0.4892,0.5224,0.1485,0.0755
2026-07-01 04:20:23,ELF,30.1,3,-5.2,1.78,-0.5613,0.5731,0.537,0.3035
2026-07-01 04:20:23,MLK,20.7,5,-3.8,0.8807,-0.6435,0.5717,0.3759,0.1444
2026-07-01 04:35:37,GLM,41.0,16,+15.7,0.59,-0.179,0.2928,0.2399,0.3997
2026-07-01 04:50:52,CSPR,230.3,104,+4.5,0.4474,0.0292,0.2538,0.2719,0.1685
2026-07-01 04:50:52,MANTA,128.6,59,-11.7,0.0405,-0.8837,0.2404,0.6678,0.7258
2026-07-01 04:50:52,POWR,102.4,22,-10.9,0.4655,-0.2954,0.3742,0.4617,0.6212
2026-07-01 04:50:52,TAIKO,93.9,49,+4.4,0.7117,0.14,0.1797,0.2914,0.4942
2026-07-01 04:50:52,CARV,76.7,17,-4.3,0.4234,-0.7117,0.1998,0.4461,0.1451
2026-07-01 04:50:52,AGLD,56.9,22,-11.9,0.7194,-0.1988,0.2586,0.5344,0.7471
2026-07-01 04:50:52,HUNT,51.2,5,-9.2,1.6667,0.4846,0.2067,0.4755,0.3695
2026-07-01 04:50:52,ZRC,50.1,37,-6.3,1.121,-0.6638,0.4923,0.404,0.9884
2026-07-01 04:50:52,BICO,43.1,20,-16.4,0.334,0.3283,0.6518,0.1218,0.0664
2026-07-01 04:50:52,ELF,30.1,3,-7.1,1.9712,-0.3218,0.6208,0.515,0.2658
2026-07-01 04:50:52,MLK,20.7,5,-4.3,0.8237,-0.2935,0.3274,0.5592,0.1589
2026-07-01 05:06:03,GLM,42.0,16,+10.9,1.2346,-0.0417,0.4105,0.2436,0.6097
2026-07-01 05:21:12,CSPR,230.5,104,+4.0,1.3158,0.0256,0.3938,0.5156,0.2616
2026-07-01 05:21:12,MANTA,128.4,58,-14.9,0.0826,-0.8789,0.8821,0.2149,0.5265
2026-07-01 05:21:12,POWR,101.8,22,-10.4,0.5652,0.0845,0.3998,0.3308,0.2498
2026-07-01 05:21:12,TAIKO,94.2,49,+2.2,1.4493,0.2017,0.1712,0.3038,0.2245
2026-07-01 05:21:12,CARV,77.8,17,-3.0,0.4187,-0.3097,0.2582,0.4802,0.6447
2026-07-01 05:21:12,AGLD,56.1,22,-8.5,0.3565,-0.2788,0.2545,0.4536,0.7061
2026-07-01 05:21:12,HUNT,51.2,5,-9.2,1.6667,0.5107,0.2065,0.509,0.3695
2026-07-01 05:21:12,ZRC,50.0,37,-5.9,1.1232,-0.4326,0.3498,0.3713,0.9877
2026-07-01 05:21:12,BICO,43.3,20,-15.7,0.2921,0.2784,0.6274,0.2639,0.6348
2026-07-01 05:21:12,ELF,30.1,3,-7.1,1.8369,-0.4738,0.5553,0.7509,0.2658
2026-07-01 05:21:12,MLK,20.7,5,-3.4,0.4813,0.2146,0.3337,0.4868,0.2393
2026-07-01 05:36:23,GLM,43.2,16,+12.2,1.2121,0.0405,0.3977,0.2526,0.3412
2026-07-01 05:51:32,CSPR,231.1,105,+2.7,2.0014,-0.1688,0.5411,0.3918,0.1566
2026-07-01 05:51:32,MANTA,128.7,59,-16.2,0.136,-0.7351,0.23,0.2965,0.7056
2026-07-01 05:51:32,POWR,101.0,22,-11.6,0.4655,-0.0857,0.4277,0.253,0.3902
2026-07-01 05:51:32,TAIKO,94.5,49,+3.7,2.1661,0.1644,0.1664,0.2837,0.1351
2026-07-01 05:51:32,CARV,77.9,17,-3.6,0.3832,-0.423,0.2997,0.4287,0.6943
2026-07-01 05:51:32,AGLD,53.7,21,-6.6,0.7143,-0.4276,0.3221,0.4202,0.6611
2026-07-01 05:51:32,HUNT,50.9,5,-10.5,1.6667,0.4855,0.1795,0.509,0.3695
2026-07-01 05:51:32,ZRC,50.1,37,-6.4,0.2036,-0.3129,0.3545,0.4025,0.7582
2026-07-01 05:51:32,BICO,42.6,20,-16.1,0.4207,0.2042,0.7033,0.2221,0.7378
2026-07-01 05:51:32,ELF,29.8,3,-7.1,1.8925,0.4919,0.5578,0.4246,0.2658
2026-07-01 05:51:32,MLK,20.7,5,-3.8,0.9257,-0.0941,0.5328,0.4435,0.3489
2026-07-01 06:06:41,GLM,43.5,17,+10.2,0.6154,0.0871,0.3657,0.2416,0.2261
2026-07-01 06:21:50,CSPR,231.4,105,+1.4,0.0355,-0.6708,0.628,0.3639,0.1918
2026-07-01 06:21:50,MANTA,124.9,57,-15.1,0.1576,-0.6972,0.2986,0.3524,0.3378
2026-07-01 06:21:50,POWR,100.1,22,-12.1,0.4222,-0.1401,0.4804,0.2801,0.7024
2026-07-01 06:21:50,TAIKO,94.7,50,+3.7,1.4493,0.231,0.162,0.16,0.1921
2026-07-01 06:21:50,CARV,77.7,17,-3.8,0.346,-0.4068,0.2514,0.3741,0.6847
2026-07-01 06:21:50,AGLD,53.1,21,-8.7,0.3515,-0.3382,0.2584,0.3857,0.9463
2026-07-01 06:21:50,HUNT,50.9,5,-10.5,1.6667,0.191,0.2258,0.6344,0.3695
2026-07-01 06:21:50,ZRC,47.9,36,-10.8,1.2808,0.1096,0.351,0.4338,0.4847
2026-07-01 06:21:50,BICO,42.8,20,-15.6,0.3354,-0.0095,0.5858,0.3476,0.4343
2026-07-01 06:21:50,ELF,29.7,3,-7.3,1.6472,0.0782,0.5037,0.5189,0.4846
2026-07-01 06:21:50,MLK,20.4,5,-4.0,0.5405,0.0849,0.6864,0.4059,0.1086
2026-07-01 06:36:59,GLM,45.3,17,+14.3,0.597,0.0413,0.4184,0.3952,0.1986
2026-07-01 06:52:09,CSPR,231.7,105,-0.1,1.3207,-0.6481,0.6398,0.448,0.0756
2026-07-01 06:52:09,MANTA,123.0,56,-12.8,0.0313,-0.3195,0.5451,0.5,0.5207
2026-07-01 06:52:09,POWR,100.1,22,-13.9,0.6973,-0.7431,0.3962,0.3447,0.9418
2026-07-01 06:52:09,TAIKO,95.0,50,+3.0,0.7273,0.2324,0.1548,0.1644,0.0773
2026-07-01 06:52:09,CARV,77.5,17,-3.4,0.3816,-0.3355,0.1292,0.385,0.6485
2026-07-01 06:52:09,HUNT,50.3,5,-9.8,1.6667,0.191,0.2258,0.6344,0.3695
2026-07-01 06:52:09,AGLD,49.1,19,-10.0,0.6969,-0.4031,0.3386,0.4893,0.9307
2026-07-01 06:52:09,ZRC,46.9,35,-9.6,1.2129,0.4065,0.4083,0.8201,0.4074
2026-07-01 06:52:09,BICO,42.3,20,-15.8,0.2091,0.1011,0.5809,0.4052,0.5042
2026-07-01 06:52:09,ELF,29.2,3,-7.3,1.535,0.0021,0.4836,0.4618,0.4418
2026-07-01 06:52:09,MLK,20.4,5,-4.0,0.2322,0.0745,0.4739,0.3604,0.0693
2026-07-01 07:07:19,GLM,46.0,18,+12.9,1.1976,-0.0448,0.4051,0.3957,0.1687
2026-07-01 07:22:29,CSPR,231.7,105,+0.1,0.969,-0.5131,0.6035,0.2843,0.0983
2026-07-01 07:22:29,MANTA,121.8,55,-11.5,0.1951,0.1133,0.4712,0.3868,0.7203
2026-07-01 07:22:29,POWR,99.8,22,-12.7,0.3234,-0.6855,0.2437,0.2746,0.7629
2026-07-01 07:22:29,TAIKO,95.4,50,+2.2,0.7273,0.2465,0.1503,0.1251,0.2487
2026-07-01 07:22:29,CARV,77.7,17,-3.5,0.4579,-0.3043,0.2558,0.4813,0.4729
2026-07-01 07:22:29,HUNT,50.4,5,-6.9,2.4896,0.2778,0.2054,0.6792,0.4323
2026-07-01 07:22:29,ZRC,46.5,35,-12.0,0.5413,0.3024,0.4557,0.8351,0.8387
2026-07-01 07:22:29,AGLD,46.0,18,-9.3,0.354,-0.3731,0.3259,0.455,0.8631
2026-07-01 07:22:29,BICO,42.4,20,-15.8,0.125,0.1511,0.638,0.3231,0.4064
2026-07-01 07:22:29,ELF,29.2,3,-6.3,2.0287,0.0122,0.484,0.4545,0.451
2026-07-01 07:22:29,MLK,20.3,5,-3.9,0.4217,-0.2896,0.3878,0.2993,0.1883
2026-07-01 07:37:42,GLM,46.5,18,+11.6,0.6079,-0.3744,0.3812,0.4935,0.2413
2026-07-01 07:52:53,CSPR,231.9,105,+3.5,1.319,-0.4996,0.2526,0.444,0.3477
2026-07-01 07:52:53,MANTA,121.4,55,-11.8,0.0102,-0.2653,0.18,0.3709,0.3118
2026-07-01 07:52:53,POWR,98.9,22,-13.5,0.1332,-0.367,0.3957,0.4306,0.6215
2026-07-01 07:52:53,TAIKO,95.8,50,+4.5,1.4286,0.1716,0.1652,0.1175,0.3542
2026-07-01 07:52:53,CARV,77.1,17,-3.0,0.4026,-0.2202,0.2139,0.4821,0.6343
2026-07-01 07:52:53,HUNT,50.3,5,-8.3,1.6393,0.185,0.2319,0.6303,0.4648
2026-07-01 07:52:53,AGLD,44.0,17,-10.4,0.7092,-0.3985,0.3336,0.4785,0.8236
2026-07-01 07:52:53,BICO,42.6,20,-14.8,0.3349,-0.1436,0.558,0.2628,0.6962
2026-07-01 07:52:53,ZRC,38.2,28,-14.5,0.395,0.05,0.2743,0.432,0.9588
2026-07-01 07:52:53,ELF,28.4,2,-4.9,1.6988,0.1193,0.3258,0.6197,0.1503
2026-07-01 08:08:03,GLM,46.9,18,+10.9,0.6116,0.0005,0.529,0.4582,0.3501
2026-07-01 08:23:13,CSPR,232.1,105,+3.5,1.304,0.8104,0.5493,0.1795,0.752
2026-07-01 08:23:13,MANTA,118.5,54,-9.8,0.2816,-0.8439,0.2387,0.4631,0.1635
2026-07-01 08:23:13,POWR,98.0,22,-13.7,0.5338,-0.4301,0.3173,0.3033,0.8685
2026-07-01 08:23:13,TAIKO,96.6,51,+7.5,0.7018,0.1853,0.1442,0.1612,0.3746
2026-07-01 08:23:13,CARV,76.6,17,-3.5,0.4021,-0.2481,0.2399,0.5098,0.6397
2026-07-01 08:23:13,HUNT,50.3,5,-8.3,1.6393,0.1036,0.2422,0.569,0.4648
2026-07-01 08:23:13,AGLD,42.3,16,-10.2,0.7168,-0.3687,0.3319,0.4845,0.708
2026-07-01 08:23:13,BICO,41.8,20,-14.7,0.1249,-0.1817,0.5244,0.2623,0.5617
2026-07-01 08:23:13,ZRC,35.8,27,-14.6,1.1952,-0.0885,0.2373,0.5391,0.5454
2026-07-01 08:23:13,ELF,27.9,2,-6.1,1.09,-0.0392,0.2526,0.5376,0.2559
2026-07-01 08:38:23,GLM,46.3,18,+8.8,0.6231,-0.3092,0.3964,0.363,0.5009
2026-07-01 08:53:34,CSPR,231.8,105,+2.1,0.2086,0.7001,0.5917,0.3397,0.3328
2026-07-01 08:53:34,MANTA,116.9,53,-10.5,0.292,-0.8496,0.2595,0.6856,0.7439
2026-07-01 08:53:34,POWR,96.8,21,-14.5,0.5318,-0.3069,0.2775,0.3408,0.6049
2026-07-01 08:53:34,TAIKO,96.4,50,+3.7,0.7168,0.3555,0.1315,0.2131,0.1641
2026-07-01 08:53:34,CARV,76.7,17,-4.1,0.3463,-0.3172,0.2855,0.5221,0.3112
2026-07-01 08:53:34,HUNT,50.2,5,-6.1,2.449,0.0889,0.2353,0.5366,0.48
2026-07-01 08:53:34,BICO,41.8,20,-14.3,0.1236,0.1085,0.4876,0.3936,0.4152
2026-07-01 08:53:34,AGLD,41.6,16,-12.6,0.3591,-0.3692,0.3372,0.5094,0.3109
2026-07-01 08:53:34,ZRC,33.6,25,-15.1,0.3328,0.3936,0.4849,0.3055,0.8353
2026-07-01 08:53:34,ELF,27.9,2,-6.8,1.0456,0.11,0.2881,0.3421,0.8409
2026-07-01 09:08:45,GLM,46.5,18,+9.6,1.2422,-0.0862,0.6466,0.3795,0.4327
2026-07-01 09:23:55,CSPR,232.0,105,-1.8,0.6399,0.1252,0.3515,0.452,0.4853
2026-07-01 09:23:55,MANTA,113.1,52,-9.3,0.2936,-0.8374,0.1973,0.6292,0.3642
2026-07-01 09:23:55,TAIKO,96.6,51,+6.0,0.7117,0.346,0.1352,0.2214,0.4179
2026-07-01 09:23:55,POWR,82.2,18,-20.5,0.3583,-0.332,0.3628,0.4297,0.4859
2026-07-01 09:23:55,CARV,76.3,16,-4.0,0.2319,-0.3262,0.2589,0.4641,0.3902
2026-07-01 09:23:55,HUNT,50.2,5,-9.0,1.6529,0.2492,0.2736,0.5218,0.5012
2026-07-01 09:23:55,BICO,41.8,20,-13.5,0.3735,0.0588,0.4258,0.3154,0.3168
2026-07-01 09:23:55,AGLD,37.3,14,-13.8,0.7246,-0.4489,0.3224,0.387,0.5018
2026-07-01 09:23:55,ZRC,32.0,24,-13.3,0.5281,0.534,0.4702,0.4381,0.8877
2026-07-01 09:23:55,ELF,28.7,2,-5.0,1.5819,-0.4007,0.3474,0.5175,0.4549
2026-07-01 09:39:06,GLM,46.8,18,+9.0,0.6309,-0.2313,0.4999,0.29,0.0856
2026-07-01 09:54:16,CSPR,221.0,100,-5.0,0.0355,0.487,0.2749,0.3743,0.1969
2026-07-01 09:54:16,TAIKO,113.4,59,+19.7,0.6309,0.3513,0.1237,0.1768,0.2549
2026-07-01 09:54:16,MANTA,111.9,51,-11.1,0.0817,-0.5976,0.2755,0.1823,0.3926
2026-07-01 09:54:16,CARV,76.2,16,-3.0,0.2684,-0.2512,0.2242,0.4733,0.5749
2026-07-01 09:54:16,POWR,71.3,16,-19.9,0.3463,-0.4354,0.4127,0.3761,0.1525
2026-07-01 09:54:16,HUNT,49.9,5,-9.7,1.6529,0.1979,0.2806,0.5237,0.5922
2026-07-01 09:54:16,BICO,41.8,20,-13.8,0.2083,0.0097,0.4977,0.3739,0.5568
2026-07-01 09:54:16,AGLD,34.6,13,-12.5,0.367,-0.6153,0.4153,0.3284,0.9719
2026-07-01 09:54:16,ZRC,30.7,23,-14.2,0.1324,0.2126,0.5586,0.4764,0.344
2026-07-01 09:54:16,ELF,29.0,3,-4.2,1.537,-0.1328,0.2606,0.4878,0.6016
2026-07-01 10:09:26,GLM,46.8,18,+9.7,0.6309,-0.2829,0.5099,0.2922,0.0546
2026-07-01 10:24:36,CSPR,219.4,99,-10.5,0.0365,0.6101,0.5685,0.3163,0.099
2026-07-01 10:24:36,TAIKO,139.7,73,+60.1,0.4706,-0.2186,0.2296,0.2437,0.5739
2026-07-01 10:24:36,MANTA,107.2,49,-10.2,0.0631,-0.2901,0.2903,0.258,0.4244
2026-07-01 10:24:36,CARV,77.5,17,-4.1,0.3481,-0.2785,0.2307,0.4593,0.5206
2026-07-01 10:24:36,POWR,61.4,13,-15.1,0.5057,-0.2955,0.268,0.3352,0.6075
2026-07-01 10:24:36,BICO,41.8,20,-14.9,0.2559,0.0177,0.362,0.3546,0.3558
2026-07-01 10:24:36,AGLD,33.3,13,-16.0,0.7491,-0.4907,0.3179,0.3495,0.3944
2026-07-01 10:24:36,ZRC,30.3,23,-17.6,0.4809,-0.2604,0.6465,0.3613,0.1242
2026-07-01 10:24:36,ELF,28.2,2,-5.5,0.3613,-0.2307,0.4085,0.5962,0.5311
2026-07-01 10:24:36,HUNT,22.0,2,-11.2,0.8368,0.2859,0.1684,0.5796,0.5345
2026-07-01 10:27:38,QKC,20.4,4,+15.1,0.0293,0.3858,0.4663,0.5894,0.4017
2026-07-01 10:39:48,GLM,47.1,18,+8.2,1.2658,-0.1692,0.5541,0.335,0.4054
2026-07-01 10:54:58,CSPR,217.4,99,-13.1,0.7756,-0.2877,0.2392,0.4111,0.279
2026-07-01 10:54:58,TAIKO,163.2,85,+30.9,0.5602,0.2475,0.3087,0.2178,0.5376
2026-07-01 10:54:58,MANTA,103.6,47,-8.2,0.1142,0.5246,0.3865,0.7131,0.0676
2026-07-01 10:54:58,CARV,78.3,17,-1.4,0.303,-0.2943,0.1531,0.4961,0.6022
2026-07-01 10:54:58,POWR,53.4,12,-12.3,0.3625,-0.4033,0.309,0.3141,0.4958
2026-07-01 10:54:58,BICO,41.7,20,-13.8,0.381,0.0363,0.4379,0.2528,0.6106
